index,x,y,z
58,131.729736328125,59.33001708984375,0.29999998211860657
59,161.10308837890625,198.759765625,0.29999998211860657
60,116.22090911865234,59.33001708984375,0.29999998211860657
63,392.4700012207031,229.07254028320312,0.29999998211860657
65,396.6376037597656,208.82986450195312,0.29999998211860657
66,396.6376037597656,87.52951049804688,0.29999998211860657
67,2.0529332160949707,318.38226318359375,0.29999998211860657
68,2.0529332160949707,208.60116577148438,0.29999998211860657
69,2.0529332160949707,99.2503662109375,0.29999998211860657
70,-1.76282799243927,9.559755325317383,0.29999998211860657
72,-1.7628536224365234,228.6918487548828,0.29999998211860657
73,322.7909240722656,-2.114088773727417,0.29999998211860657
74,322.09625244140625,55.15309143066406,0.29999998211860657
75,322.09625244140625,129.35906982421875,0.29999998211860657
77,321.7520446777344,194.7324981689453,0.29999998211860657
78,321.7520446777344,326.2574462890625,0.29999998211860657
79,212.64230346679688,326.2574462890625,0.29999998211860657
80,212.64230346679688,194.77291870117188,0.29999998211860657
81,211.04229736328125,129.3616180419922,0.29999998211860657
82,339.0091247558594,314.88629150390625,0.29999998211860657
83,92.48524475097656,314.88629150390625,0.29999998211860657
84,105.57198333740234,199.44183349609375,0.29999998211860657
85,210.86700439453125,199.44183349609375,0.29999998211860657
86,210.86700439453125,133.64796447753906,0.29999998211860657
87,-1.980019450187683,249.42999267578125,0.29999998211860657
88,105.57198333740234,133.7781524658203,0.29999998211860657
89,105.57198333740234,330.8506164550781,0.29999998211860657
90,213.76470947265625,330.8506164550781,0.29999998211860657
91,88.03582000732422,210.6703338623047,0.29999998211860657
93,213.8804473876953,59.902679443359375,0.29999998211860657
94,213.8804473876953,2.4971039295196533,0.29999998211860657
95,170.5475311279297,59.902679443359375,0.29999998211860657
96,212.7645721435547,55.239990234375,0.29999998211860657
98,212.7645721435547,-2.286572217941284,0.29999998211860657
99,334.3560485839844,74.32872772216797,0.29999998211860657
100,339.01873779296875,116.54576110839844,0.29999998211860657
102,92.7997055053711,116.54576110839844,0.29999998211860657
103,87.68768310546875,145.67129516601562,0.29999998211860657
104,92.76799774169922,183.88839721679688,0.29999998211860657
105,334.21539306640625,145.67129516601562,0.29999998211860657
106,339.2957763671875,183.88839721679688,0.29999998211860657
107,334.83502197265625,14.213335037231445,0.29999998211860657
109,339.2957763671875,45.07813262939453,0.29999998211860657
110,153.65826416015625,14.213335037231445,0.29999998211860657
111,158.11900329589844,45.07813262939453,0.29999998211860657
112,87.71388244628906,14.213335037231445,0.29999998211860657
113,92.17462921142578,45.07813262939453,0.29999998211860657
114,104.8687973022461,59.99010467529297,0.29999998211860657
116,104.8687973022461,2.461965322494507,0.29999998211860657
117,140.8768310546875,-1.9673608541488647,0.29999998211860657
118,352.0755310058594,2.2301647663116455,0.29999998211860657
119,1.5099139213562012,295.4233093261719,0.29999998211860657
120,383.17987060546875,-2.1991612911224365,0.29999998211860657
121,13.568642616271973,2.461965322494507,0.29999998211860657
122,76.44566345214844,-1.9673608541488647,0.29999998211860657
123,13.568642616271973,330.4619445800781,0.29999998211860657
124,76.44566345214844,326.4326171875,0.29999998211860657
125,350.8720703125,330.9415283203125,0.29999998211860657
126,381.9764099121094,326.35064697265625,0.29999998211860657
127,381.9800720214844,330.8915100097656,0.29999998211860657
129,12.785676956176758,-2.073781967163086,0.29999998211860657
130,392.4700012207031,212.89999389648438,0.29999998211860657
131,259.39117431640625,133.23997497558594,0.29999998211860657
133,259.5984191894531,129.74978637695312,0.29999998211860657
135,283.6722717285156,129.48997497558594,0.29999998211860657
136,161.10308837890625,195.26976013183594,0.29999998211860657
137,121.78265380859375,198.75843811035156,0.29999998211860657
139,288.23748779296875,59.33000946044922,0.29999998211860657
140,288.23748779296875,55.839969635009766,0.29999998211860657
141,257.2313537597656,59.330135345458984,0.29999998211860657
142,257.2313537597656,55.84009552001953,0.29999998211860657
143,268.5865783691406,-1.9599138498306274,0.29999998211860657
144,256.55120849609375,2.0201635360717773,0.29999998211860657
145,256.55120849609375,-1.9598363637924194,0.29999998211860657
146,293.288818359375,2.019927501678467,0.29999998211860657
147,293.288818359375,-1.96007239818573,0.29999998211860657
149,229.78167724609375,-1.959887981414795,0.29999998211860657
150,187.5231475830078,2.020054578781128,0.29999998211860657
151,132.35960388183594,195.01046752929688,0.29999998211860657
152,392.4700012207031,249.42999267578125,0.29999998211860657
153,132.91229248046875,198.75889587402344,0.29999998211860657
154,151.11973571777344,198.7598419189453,0.29999998211860657
157,170.82284545898438,195.2700958251953,0.29999998211860657
158,222.4978485107422,198.75917053222656,0.29999998211860657
159,223.6689453125,195.26910400390625,0.29999998211860657
160,245.8509063720703,198.75924682617188,0.29999998211860657
161,247.02200317382812,195.26918029785156,0.29999998211860657
162,270.94085693359375,199.05966186523438,0.29999998211860657
163,395.9599914550781,249.42999267578125,0.29999998211860657
164,270.94085693359375,195.5696563720703,0.29999998211860657
167,307.39813232421875,199.0607147216797,0.29999998211860657
168,307.39813232421875,195.5707244873047,0.29999998211860657
169,92.10997772216797,285.2532043457031,0.29999998211860657
171,92.10997009277344,275.3381042480469,0.29999998211860657
173,92.10997009277344,263.0075988769531,0.29999998211860657
175,88.61997985839844,247.4580841064453,0.29999998211860657
177,392.4700012207031,68.86003875732422,0.29999998211860657
178,395.9599914550781,68.86003875732422,0.29999998211860657
179,392.4700012207031,105.38999938964844,0.29999998211860657
180,395.9599914550781,105.38999938964844,0.29999998211860657
181,392.4700012207031,9.186657905578613,0.29999998211860657
183,392.4700012207031,19.9200382232666,0.29999998211860657
184,396.4499816894531,19.9200382232666,0.29999998211860657
185,378.17999267578125,2.0200390815734863,0.29999998211860657
186,370.1506652832031,-1.9599329233169556,0.29999998211860657
187,366.5357666015625,2.0200233459472656,0.29999998211860657
188,358.7441711425781,-1.9599329233169556,0.29999998211860657
189,334.8299865722656,226.65386962890625,0.29999998211860657
190,306.28997802734375,2.02001953125,0.29999998211860657
191,88.61997985839844,285.39300537109375,0.29999998211860657
192,278.80999755859375,2.02001953125,0.29999998211860657
193,278.80999755859375,-1.9599803686141968,0.29999998211860657
194,244.09999084472656,2.02001953125,0.29999998211860657
195,244.09999084472656,-1.9599803686141968,0.29999998211860657
196,200.6326446533203,2.020034074783325,0.29999998211860657
197,200.49667358398438,-1.959922432899475,0.29999998211860657
198,173.14999389648438,2.02001953125,0.29999998211860657
199,185.55999755859375,-1.9599803686141968,0.29999998211860657
201,130.8036651611328,2.02001953125,0.29999998211860657
202,130.3652801513672,-1.95999014377594,0.29999998211860657
203,116.97260284423828,2.019996404647827,0.29999998211860657
204,116.63999938964844,-1.95999014377594,0.29999998211860657
205,62.12999725341797,2.020014524459839,0.29999998211860657
206,64.36146545410156,-1.9599950313568115,0.29999998211860657
208,47.939998626708984,-1.9599950313568115,0.29999998211860657
209,338.97998046875,273.9259948730469,0.29999998211860657
210,29.91197395324707,-1.9599987268447876,0.29999998211860657
211,335.489990234375,249.42999267578125,0.29999998211860657
212,1.55999755859375,22.440019607543945,0.29999998211860657
213,-1.5362070798873901,33.658203125,0.5342468023300171
214,1.5599950551986694,48.70001983642578,0.29999998211860657
215,-1.9084486961364746,48.70000076293945,0.29999998211860657
216,1.5599950551986694,79.32001495361328,0.29999998211860657
218,1.5599901676177979,120.02001953125,0.29999998211860657
219,392.4700012207031,87.41051483154297,0.29999998211860657
220,1.5599901676177979,149.83001708984375,0.29999998211860657
221,-2.4200096130371094,149.8300018310547,0.29999998211860657
222,338.97998046875,249.42999267578125,0.29999998211860657
223,1.5599803924560547,187.9700164794922,0.29999998211860657
224,-2.4200193881988525,187.97000122070312,0.29999998211860657
226,92.10990142822266,170.5440216064453,0.29999998211860657
227,395.9599914550781,191.06936645507812,0.29999998211860657
229,88.61998748779297,111.18923950195312,0.29999998211860657
230,92.1099853515625,105.66153717041016,0.29999998211860657
231,88.61998748779297,101.83394622802734,0.29999998211860657
233,335.489990234375,298.80999755859375,0.29999998211860657
234,392.4700012207031,190.6240997314453,0.29999998211860657
235,92.11000061035156,81.83161926269531,0.29999998211860657
236,392.4700012207031,163.92144775390625,0.29999998211860657
237,92.11000061035156,30.820009231567383,0.29999998211860657
238,88.6199951171875,30.85999870300293,0.29999998211860657
240,268.5865783691406,2.0200860500335693,0.29999998211860657
242,128.94998168945312,133.24002075195312,0.29999998211860657
243,128.94998168945312,129.75,0.29999998211860657
244,338.97998046875,301.2599792480469,0.29999998211860657
245,157.1899871826172,133.24002075195312,0.29999998211860657
246,157.1899871826172,129.75,0.29999998211860657
247,191.3199920654297,133.24002075195312,0.29999998211860657
248,191.3199920654297,129.75,0.29999998211860657
249,220.13681030273438,133.24014282226562,0.29999998211860657
250,219.64501953125,129.7499542236328,0.29999998211860657
251,237.6999969482422,133.239990234375,0.29999998211860657
252,237.6999969482422,129.75,0.29999998211860657
253,270.79998779296875,133.43003845214844,0.29999998211860657
254,271.0400085449219,129.489990234375,0.29999998211860657
